149;anti_air_building;2613.00;11.20;1685.00;2.33;0
149;anti_air_building;2623.00;10.35;1709.00;3.54;0
149;synthetic_refinery;2620.00;10.55;1651.00;0.27;0
149;fuel_silo;2622.00;11.00;1688.00;2.93;0
149;radar_station;2615.00;11.12;1680.00;5.28;0
149;rocket_site;2621.00;10.57;1669.00;1.99;0
149;nuclear_reactor;2643.00;10.00;1698.00;5.00;0
149;floating_harbor;2654.82;9.50;1691.88;-0.98;415
149;floating_harbor;2592.87;9.50;1717.26;0.46;741
149;floating_harbor;2574.87;9.50;1712.26;0.46;1052
149;floating_harbor;2631.60;9.50;1721.50;-0.38;1151
149;floating_harbor;2606.05;9.50;1717.95;0.79;1152
149;floating_harbor;2646.95;9.50;1710.95;-0.79;1153
2;arms_factory;2680.00;10.60;1680.00;1.00;0
2;arms_factory;2659.00;10.30;1656.00;3.66;0
2;arms_factory;2642.00;10.60;1652.00;0.05;0
2;arms_factory;2657.00;10.30;1634.00;2.71;0
2;arms_factory;2681.00;10.60;1678.00;5.73;0
2;arms_factory;2656.00;10.30;1650.00;2.11;0
2;industrial_complex;2657.00;10.32;1659.00;4.78;0
2;industrial_complex;2645.00;10.50;1657.00;2.61;0
2;industrial_complex;2670.00;10.28;1664.00;2.72;0
2;industrial_complex;2673.00;10.55;1678.00;0.56;0
2;industrial_complex;2660.00;10.30;1654.00;3.22;0
2;industrial_complex;2687.00;10.12;1690.00;4.78;0
2;air_base;2652.00;10.30;1631.00;1.16;0
2;supply_node;2640.00;10.50;1650.00;5.76;0
2;supply_node;2653.00;10.35;1637.00;0.96;0
2;supply_node;2665.00;10.03;1633.00;5.00;0
2;supply_node;2669.00;10.00;1649.00;1.65;0
2;supply_node;2655.00;10.30;1657.00;3.13;0
2;supply_node;2659.00;10.53;1673.00;0.89;0
2;supply_node;2675.00;10.18;1664.00;2.36;0
2;supply_node;2686.00;10.23;1673.00;5.30;0
2;supply_node;2673.00;10.48;1685.00;3.06;0
2;supply_node;2687.00;10.10;1689.00;4.54;0
2;naval_base;2689.00;9.95;1696.00;-3.93;2305
2;naval_base;2671.00;9.90;1693.00;-2.78;2305
2;naval_base;2669.00;9.50;1628.00;1.57;2358
2;naval_base;2678.00;9.50;1657.00;0.79;2358
2;naval_base;2691.00;9.93;1668.00;0.79;2358
2;naval_base;2658.00;9.50;1686.00;-3.06;2305
2;naval_base;2677.00;9.90;1652.00;1.25;2358
2;bunker;2644.00;10.60;1642.00;5.45;0
2;bunker;2680.00;10.30;1671.00;3.29;0
2;bunker;2656.00;10.50;1662.00;5.96;0
2;bunker;2657.00;10.60;1667.00;2.34;0
2;bunker;2672.00;10.48;1682.00;3.90;0
2;bunker;2679.00;10.50;1675.00;1.74;0
2;bunker;2667.00;10.00;1646.00;4.40;0
2;bunker;2660.00;10.10;1639.00;0.79;0
2;bunker;2665.00;10.00;1636.00;3.81;0
2;bunker;2689.00;10.00;1684.00;0.19;0
2;coastal_bunker;2680.00;9.98;1696.00;-2.78;0
2;coastal_bunker;2682.00;9.50;1661.00;0.79;0
2;coastal_bunker;2670.00;9.50;1637.00;1.57;0
2;coastal_bunker;2689.00;9.50;1665.00;0.79;0
2;coastal_bunker;2675.00;9.50;1647.00;1.25;0
2;coastal_bunker;2686.00;9.98;1698.00;-3.93;0
2;coastal_bunker;2657.00;9.85;1684.00;-3.06;0
2;dockyard;2663.00;9.95;1690.00;-2.78;0
2;anti_air_building;2657.00;10.30;1656.00;6.03;0
2;anti_air_building;2663.00;10.55;1673.00;1.31;0
2;anti_air_building;2656.00;10.30;1634.00;3.97;0
2;synthetic_refinery;2693.00;9.95;1677.00;1.81;0
2;fuel_silo;2664.00;10.18;1684.00;4.47;0
2;radar_station;2664.00;10.38;1662.00;1.15;0
2;rocket_site;2644.00;10.50;1657.00;2.41;0
2;nuclear_reactor;2655.00;10.25;1638.00;0.26;0
2;floating_harbor;2676.00;9.50;1633.00;-1.57;1170
2;floating_harbor;2657.46;9.50;1692.98;0.08;45
2;floating_harbor;2685.95;9.50;1653.05;-2.36;905
2;floating_harbor;2667.54;9.50;1699.55;0.36;677
146;arms_factory;2622.00;9.90;1578.00;5.13;0
146;arms_factory;2631.00;9.98;1599.00;0.06;0
146;arms_factory;2543.00;10.12;1557.00;4.18;0
146;arms_factory;2547.00;10.18;1544.00;5.74;0
146;arms_factory;2555.00;9.50;1557.00;2.12;0
146;arms_factory;2637.00;9.95;1591.00;4.79;0
146;industrial_complex;2640.00;10.28;1626.00;1.52;0
146;industrial_complex;2641.00;10.10;1616.00;2.73;0
146;industrial_complex;2626.00;10.10;1566.00;0.57;0
146;industrial_complex;2539.00;10.55;1578.00;3.24;0
146;industrial_complex;2534.00;10.45;1570.00;4.79;0
146;industrial_complex;2618.00;10.00;1599.00;2.63;0
146;air_base;2619.00;9.90;1590.00;5.30;0
146;supply_node;2529.00;10.50;1556.00;1.48;0
146;supply_node;2568.00;9.50;1560.00;4.06;0
146;supply_node;2658.00;10.10;1603.00;0.72;0
146;supply_node;2664.00;10.00;1617.00;2.19;0
146;supply_node;2541.00;10.45;1576.00;6.23;0
146;supply_node;2552.00;9.50;1561.00;2.88;0
146;supply_node;2643.00;9.90;1605.00;4.37;0
146;supply_node;2626.00;10.15;1633.00;2.12;0
146;supply_node;2594.00;9.90;1566.00;3.60;0
146;supply_node;2635.00;10.00;1584.00;0.25;0
146;supply_node;2612.00;9.50;1575.00;4.30;0
146;supply_node;2595.00;9.90;1583.00;5.77;0
146;supply_node;2625.00;10.30;1615.00;2.43;0
146;supply_node;2561.00;9.50;1578.00;5.01;0
146;supply_node;2614.00;9.90;1593.00;1.67;0
146;supply_node;2643.00;10.18;1625.00;3.14;0
146;supply_node;2628.00;10.00;1600.00;0.90;0
146;supply_node;2651.00;10.00;1589.00;3.84;0
146;supply_node;2527.00;10.07;1583.00;5.32;0
146;supply_node;2649.00;9.93;1575.00;3.07;0
146;supply_node;2577.00;9.50;1573.00;4.55;0
146;supply_node;2627.00;10.00;1569.00;1.21;0
146;supply_node;2544.00;10.10;1547.00;5.25;0
146;naval_base;2673.00;9.90;1616.00;-4.35;2358
146;naval_base;2519.00;9.60;1582.00;-2.76;2357
146;bunker;2599.00;10.03;1577.00;0.20;0
146;bunker;2540.00;10.28;1559.00;2.87;0
146;bunker;2622.00;10.10;1608.00;4.42;0
146;bunker;2560.00;9.50;1563.00;2.26;0
146;bunker;2603.00;9.50;1567.00;3.47;0
146;bunker;2615.00;9.50;1576.00;1.31;0
146;bunker;2539.00;10.50;1574.00;2.87;0
146;bunker;2665.00;10.00;1617.00;5.54;0
146;bunker;2530.00;10.20;1588.00;3.37;0
146;bunker;2568.00;9.50;1581.00;6.04;0
146;bunker;2585.00;10.00;1576.00;1.31;0
146;bunker;2635.00;9.90;1595.00;3.98;0
146;bunker;2652.00;9.82;1574.00;1.82;0
146;bunker;2653.00;10.00;1616.00;4.49;0
146;bunker;2629.00;9.90;1580.00;6.04;0
146;bunker;2618.00;9.90;1590.00;2.43;0
146;bunker;2547.00;10.10;1551.00;0.26;0
146;bunker;2621.00;9.90;1569.00;0.37;0
146;bunker;2619.00;10.40;1629.00;4.49;0
146;bunker;2641.00;9.82;1601.00;2.33;0
146;bunker;2651.00;10.20;1625.00;3.54;0
146;bunker;2568.00;9.50;1558.00;0.27;0
146;bunker;2647.00;10.00;1597.00;2.93;0
146;coastal_bunker;2519.00;9.88;1581.00;-2.76;0
146;coastal_bunker;2672.00;9.88;1618.00;-4.35;0
146;dockyard;2519.00;9.60;1582.00;-2.76;0
146;anti_air_building;2652.00;10.00;1589.00;6.21;0
146;anti_air_building;2660.00;9.80;1594.00;4.05;0
146;anti_air_building;2648.00;10.10;1609.00;0.43;0
146;synthetic_refinery;2646.00;10.00;1597.00;3.45;0
146;fuel_silo;2601.00;9.50;1591.00;6.11;0
146;radar_station;2596.00;9.50;1591.00;2.58;0
146;rocket_site;2533.00;10.38;1567.00;5.51;0
146;nuclear_reactor;2531.00;10.40;1557.00;0.43;0
146;floating_harbor;2678.55;9.50;1622.46;-1.21;207
146;floating_harbor;2522.40;9.50;1594.50;0.38;1194
147;arms_factory;2614.00;10.18;1636.00;4.79;0
147;arms_factory;2580.00;10.48;1634.00;1.52;0
147;arms_factory;2597.00;10.38;1646.00;2.73;0
147;arms_factory;2573.00;11.07;1652.00;0.57;0
147;arms_factory;2569.00;9.50;1602.00;3.24;0
147;arms_factory;2588.00;9.85;1603.00;4.79;0
147;industrial_complex;2540.00;11.60;1616.00;2.63;0
147;industrial_complex;2613.00;10.25;1614.00;5.30;0
147;industrial_complex;2604.00;10.10;1632.00;1.68;0
147;industrial_complex;2568.00;10.38;1617.00;3.24;0
147;industrial_complex;2517.00;11.85;1649.00;1.08;0
147;industrial_complex;2524.00;12.32;1640.00;3.74;0
147;air_base;2590.00;10.30;1621.00;0.13;0
147;supply_node;2536.00;10.60;1598.00;2.88;0
147;supply_node;2562.00;10.90;1628.00;4.37;0
147;supply_node;2533.00;11.80;1647.00;2.12;0
147;supply_node;2593.00;10.48;1646.00;3.60;0
147;supply_node;2594.00;9.85;1602.00;0.25;0
147;supply_node;2606.00;10.03;1633.00;4.30;0
147;supply_node;2572.00;11.12;1652.00;5.77;0
147;supply_node;2543.00;12.55;1632.00;2.43;0
147;supply_node;2583.00;10.40;1633.00;5.01;0
147;supply_node;2573.00;9.50;1601.00;1.67;0
147;supply_node;2607.00;10.10;1614.00;3.14;0
147;supply_node;2516.00;11.40;1647.00;0.90;0
147;supply_node;2555.00;10.05;1599.00;3.84;0
147;supply_node;2555.00;11.25;1650.00;5.32;0
147;supply_node;2526.00;12.05;1632.00;3.07;0
147;supply_node;2531.00;11.57;1618.00;4.55;0
147;supply_node;2548.00;10.73;1616.00;1.21;0
147;supply_node;2574.00;10.35;1617.00;5.25;0
147;supply_node;2591.00;10.20;1618.00;0.44;0
147;supply_node;2522.00;10.30;1612.00;3.37;0
147;supply_node;2579.00;9.50;1588.00;5.96;0
147;naval_base;2519.00;10.23;1609.00;-1.89;2357
147;naval_base;2522.00;10.35;1625.00;-1.11;2357
147;naval_base;2505.00;9.50;1647.00;-0.67;2357
147;naval_base;2523.00;9.98;1601.00;-1.65;2357
147;bunker;2544.00;10.57;1606.00;1.31;0
147;bunker;2549.00;10.07;1594.00;2.87;0
147;bunker;2564.00;10.90;1627.00;5.54;0
147;bunker;2612.00;10.15;1630.00;3.37;0
147;bunker;2526.00;12.78;1641.00;6.04;0
147;bunker;2541.00;11.65;1641.00;1.31;0
147;bunker;2553.00;11.23;1645.00;3.98;0
147;bunker;2585.00;9.50;1599.00;1.82;0
147;bunker;2575.00;10.75;1646.00;4.49;0
147;bunker;2537.00;13.32;1635.00;6.04;0
147;bunker;2574.00;9.50;1596.00;2.43;0
147;bunker;2574.00;10.80;1639.00;0.26;0
147;bunker;2594.00;10.10;1612.00;0.37;0
147;bunker;2553.00;11.00;1626.00;4.49;0
147;bunker;2610.00;10.12;1613.00;2.33;0
147;bunker;2573.00;10.38;1618.00;3.54;0
147;bunker;2524.00;10.05;1603.00;0.27;0
147;bunker;2526.00;10.80;1618.00;2.93;0
147;bunker;2586.00;9.50;1587.00;5.60;0
147;bunker;2593.00;10.53;1647.00;1.99;0
147;bunker;2523.00;11.90;1655.00;5.00;0
147;coastal_bunker;2517.00;10.45;1638.00;-0.67;0
147;coastal_bunker;2522.00;10.45;1626.00;-1.11;0
147;coastal_bunker;2521.00;10.15;1605.00;-1.89;0
147;coastal_bunker;2525.00;9.50;1597.00;-1.65;0
147;dockyard;2525.00;11.68;1632.00;-1.11;0
147;anti_air_building;2596.00;10.20;1638.00;2.49;0
147;anti_air_building;2575.00;10.80;1642.00;5.51;0
147;anti_air_building;2562.00;10.60;1620.00;0.43;0
147;synthetic_refinery;2600.00;9.50;1595.00;4.56;0
147;fuel_silo;2571.00;11.28;1659.00;0.94;0
147;radar_station;2561.00;10.85;1623.00;2.88;0
147;rocket_site;2551.00;11.12;1641.00;5.16;0
147;nuclear_reactor;2537.00;12.82;1638.00;3.00;0
147;floating_harbor;2517.02;9.50;1599.58;1.49;11
147;floating_harbor;2507.63;9.50;1636.53;-3.82;755
147;floating_harbor;2515.74;9.50;1626.87;-4.25;1171
147;floating_harbor;2512.36;9.50;1615.21;1.25;1181
140;arms_factory;2670.00;9.85;1590.00;1.61;0
140;arms_factory;2689.00;10.07;1596.00;4.28;0
140;arms_factory;2709.00;10.55;1587.00;1.01;0
140;arms_factory;2705.00;10.15;1598.00;5.13;0
140;arms_factory;2682.00;9.82;1579.00;0.06;0
140;arms_factory;2695.00;10.10;1584.00;4.18;0
140;industrial_complex;2691.00;10.10;1593.00;5.74;0
140;industrial_complex;2678.00;9.90;1604.00;2.12;0
140;industrial_complex;2707.00;9.50;1612.00;4.79;0
140;industrial_complex;2715.00;10.50;1599.00;1.52;0
140;industrial_complex;2699.00;10.30;1580.00;2.73;0
140;industrial_complex;2679.00;9.90;1592.00;0.57;0
140;air_base;2698.00;10.28;1594.00;3.24;0
140;supply_node;2670.00;9.80;1589.00;5.59;0
140;supply_node;2676.00;9.90;1603.00;1.89;0
140;supply_node;2714.00;10.48;1594.00;4.83;0
140;supply_node;2700.00;10.38;1579.00;1.48;0
140;supply_node;2693.00;10.18;1594.00;4.06;0
140;supply_node;2709.00;9.98;1609.00;0.72;0
140;supply_node;2683.00;9.88;1578.00;2.19;0
140;naval_base;2700.00;9.85;1603.00;-3.27;2358
140;naval_base;2678.00;9.90;1608.00;-3.93;2358
140;naval_base;2705.00;9.95;1608.00;-2.21;2358
140;bunker;2698.00;10.20;1596.00;0.74;0
140;bunker;2711.00;10.32;1595.00;3.75;0
140;bunker;2680.00;9.90;1593.00;0.13;0
140;bunker;2706.00;10.50;1589.00;2.80;0
140;bunker;2680.00;9.90;1599.00;0.63;0
140;bunker;2710.00;10.10;1605.00;2.19;0
140;bunker;2677.00;9.90;1583.00;4.86;0
140;coastal_bunker;2698.00;9.95;1602.00;-3.27;0
140;coastal_bunker;2676.00;9.90;1611.00;-3.93;0
140;coastal_bunker;2706.00;9.50;1615.00;-2.21;0
140;dockyard;2689.00;9.90;1602.00;-3.27;0
140;anti_air_building;2683.00;10.00;1595.00;5.97;0
140;anti_air_building;2715.00;10.50;1590.00;3.81;0
140;anti_air_building;2714.00;10.20;1615.00;3.91;0
140;synthetic_refinery;2684.00;9.88;1582.00;1.75;0
140;fuel_silo;2705.00;10.45;1587.00;5.87;0
140;radar_station;2693.00;10.18;1594.00;0.44;0
140;rocket_site;2711.00;10.60;1586.00;3.81;0
140;nuclear_reactor;2709.00;10.40;1592.00;0.20;0
140;floating_harbor;2684.95;9.50;1611.95;-0.79;236
140;floating_harbor;2694.87;9.50;1608.95;-0.12;878
142;arms_factory;2725.00;10.20;1642.00;4.79;0
142;arms_factory;2738.00;10.03;1594.00;1.52;0
142;arms_factory;2715.00;10.15;1622.00;2.73;0
142;arms_factory;2739.00;9.50;1587.00;0.57;0
142;arms_factory;2757.00;9.50;1587.00;3.24;0
142;arms_factory;2781.00;10.50;1558.00;4.79;0
142;industrial_complex;2779.00;10.53;1577.00;2.63;0
142;industrial_complex;2743.00;10.80;1626.00;5.30;0
142;industrial_complex;2722.00;10.20;1641.00;1.68;0
142;industrial_complex;2716.00;10.20;1634.00;3.24;0
142;industrial_complex;2730.00;10.50;1605.00;1.08;0
142;industrial_complex;2719.00;10.12;1641.00;3.74;0
142;air_base;2779.00;10.55;1570.00;0.13;0
142;supply_node;2746.00;10.00;1564.00;2.88;0
142;supply_node;2771.00;10.12;1579.00;4.37;0
142;supply_node;2727.00;10.48;1607.00;2.12;0
142;supply_node;2752.00;9.50;1582.00;3.60;0
142;supply_node;2730.00;10.23;1637.00;0.25;0
142;supply_node;2763.00;10.20;1558.00;4.30;0
142;supply_node;2711.00;10.05;1629.00;5.77;0
142;supply_node;2746.00;10.05;1604.00;2.43;0
142;supply_node;2716.00;9.95;1644.00;5.01;0
142;supply_node;2741.00;10.60;1621.00;1.67;0
142;supply_node;2724.00;10.48;1622.00;3.14;0
142;supply_node;2732.00;10.20;1592.00;0.90;0
142;supply_node;2736.00;10.23;1579.00;3.84;0
142;supply_node;2780.00;10.60;1566.00;5.32;0
142;naval_base;2704.00;9.50;1636.00;-1.74;2358
142;naval_base;2707.00;9.65;1643.00;-2.36;2358
142;bunker;2771.00;10.10;1583.00;1.75;0
142;bunker;2734.00;10.55;1626.00;5.87;0
142;bunker;2747.00;10.10;1605.00;5.98;0
142;bunker;2727.00;10.45;1606.00;3.81;0
142;bunker;2758.00;10.15;1559.00;0.20;0
142;bunker;2711.00;10.03;1623.00;2.87;0
142;bunker;2754.00;9.90;1569.00;4.42;0
142;bunker;2735.00;10.35;1635.00;2.26;0
142;bunker;2728.00;10.80;1625.00;3.47;0
142;bunker;2756.00;9.50;1578.00;1.31;0
142;bunker;2738.00;10.05;1595.00;2.87;0
142;bunker;2740.00;10.12;1577.00;5.54;0
142;bunker;2777.00;10.57;1561.00;3.37;0
142;bunker;2721.00;10.00;1648.00;6.04;0
142;coastal_bunker;2704.00;9.50;1638.00;-1.74;0
142;coastal_bunker;2721.00;9.90;1654.00;-2.36;0
142;dockyard;2717.00;9.90;1651.00;-2.36;0
142;anti_air_building;2778.00;10.53;1568.00;4.49;0
142;anti_air_building;2739.00;10.35;1608.00;6.04;0
142;anti_air_building;2721.00;10.32;1620.00;2.43;0
142;synthetic_refinery;2759.00;10.40;1554.00;0.26;0
142;fuel_silo;2733.00;10.38;1575.00;0.37;0
142;radar_station;2747.00;9.50;1601.00;4.97;0
142;rocket_site;2728.00;10.40;1594.00;2.33;0
142;nuclear_reactor;2728.00;10.35;1632.00;3.54;0
144;arms_factory;2771.00;10.25;1638.00;2.63;0
144;arms_factory;2758.00;9.50;1594.00;5.30;0
144;arms_factory;2748.00;10.50;1637.00;1.68;0
144;arms_factory;2776.00;10.43;1615.00;3.24;0
144;arms_factory;2788.00;10.53;1600.00;1.08;0
144;arms_factory;2751.00;10.55;1632.00;3.74;0
144;industrial_complex;2799.00;12.32;1607.00;0.13;0
144;industrial_complex;2803.00;10.35;1629.00;1.68;0
144;industrial_complex;2798.00;10.00;1644.00;5.81;0
144;industrial_complex;2770.00;9.50;1596.00;0.74;0
144;industrial_complex;2775.00;10.15;1606.00;3.75;0
144;industrial_complex;2825.00;10.00;1633.00;0.13;0
144;air_base;2782.00;10.25;1603.00;2.80;0
144;supply_node;2787.00;10.50;1600.00;5.77;0
144;supply_node;2755.00;10.45;1637.00;2.43;0
144;supply_node;2793.00;10.00;1649.00;5.01;0
144;supply_node;2819.00;10.00;1638.00;1.67;0
144;supply_node;2760.00;10.75;1619.00;3.14;0
144;supply_node;2781.00;10.50;1619.00;0.90;0
